source,normalized,error,label
E:\Project\Fake News Detection\images\fake\6867.jpg,images_normalized\fake\6867.jpg,,fake
E:\Project\Fake News Detection\images\fake\688.jpg,images_normalized\fake\688.jpg,,fake
E:\Project\Fake News Detection\images\fake\6892.jpg,images_normalized\fake\6892.jpg,,fake
E:\Project\Fake News Detection\images\fake\6894.jpg,images_normalized\fake\6894.jpg,,fake
E:\Project\Fake News Detection\images\fake\6895.jpg,images_normalized\fake\6895.jpg,,fake
E:\Project\Fake News Detection\images\fake\6899.jpg,images_normalized\fake\6899.jpg,,fake
E:\Project\Fake News Detection\images\fake\6905.jpg,images_normalized\fake\6905.jpg,,fake
E:\Project\Fake News Detection\images\fake\6911.jpg,images_normalized\fake\6911.jpg,,fake
E:\Project\Fake News Detection\images\fake\6916.jpg,images_normalized\fake\6916.jpg,,fake
E:\Project\Fake News Detection\images\fake\692.jpg,images_normalized\fake\692.jpg,,fake
E:\Project\Fake News Detection\images\fake\6923.jpg,images_normalized\fake\6923.jpg,,fake
E:\Project\Fake News Detection\images\fake\6926.jpg,images_normalized\fake\6926.jpg,,fake
E:\Project\Fake News Detection\images\fake\6929.jpg,images_normalized\fake\6929.jpg,,fake
E:\Project\Fake News Detection\images\fake\693.jpg,images_normalized\fake\693.jpg,,fake
E:\Project\Fake News Detection\images\fake\6949.jpg,images_normalized\fake\6949.jpg,,fake
E:\Project\Fake News Detection\images\fake\6952.jpg,images_normalized\fake\6952.jpg,,fake
E:\Project\Fake News Detection\images\fake\6953.jpg,images_normalized\fake\6953.jpg,,fake
E:\Project\Fake News Detection\images\fake\6954.jpg,images_normalized\fake\6954.jpg,,fake
E:\Project\Fake News Detection\images\fake\6964.jpg,images_normalized\fake\6964.jpg,,fake
E:\Project\Fake News Detection\images\fake\6966.jpg,images_normalized\fake\6966.jpg,,fake
E:\Project\Fake News Detection\images\fake\697.jpg,images_normalized\fake\697.jpg,,fake
E:\Project\Fake News Detection\images\fake\6987.jpg,images_normalized\fake\6987.jpg,,fake
E:\Project\Fake News Detection\images\fake\699.jpg,images_normalized\fake\699.jpg,,fake
E:\Project\Fake News Detection\images\fake\6998.jpg,images_normalized\fake\6998.jpg,,fake
E:\Project\Fake News Detection\images\fake\70.jpg,images_normalized\fake\70.jpg,,fake
E:\Project\Fake News Detection\images\fake\700.jpg,images_normalized\fake\700.jpg,,fake
E:\Project\Fake News Detection\images\fake\7000.jpg,images_normalized\fake\7000.jpg,,fake
E:\Project\Fake News Detection\images\fake\7005.jpg,images_normalized\fake\7005.jpg,,fake
E:\Project\Fake News Detection\images\fake\7008.jpg,images_normalized\fake\7008.jpg,,fake
E:\Project\Fake News Detection\images\fake\7011.jpg,images_normalized\fake\7011.jpg,,fake
E:\Project\Fake News Detection\images\fake\7015.jpg,images_normalized\fake\7015.jpg,,fake
E:\Project\Fake News Detection\images\fake\7020.jpg,images_normalized\fake\7020.jpg,,fake
E:\Project\Fake News Detection\images\fake\705.jpg,images_normalized\fake\705.jpg,,fake
E:\Project\Fake News Detection\images\fake\715.jpg,images_normalized\fake\715.jpg,,fake
E:\Project\Fake News Detection\images\fake\720.jpg,images_normalized\fake\720.jpg,,fake
E:\Project\Fake News Detection\images\fake\726.jpg,images_normalized\fake\726.jpg,,fake
E:\Project\Fake News Detection\images\fake\731.jpg,images_normalized\fake\731.jpg,,fake
E:\Project\Fake News Detection\images\fake\736.jpg,images_normalized\fake\736.jpg,,fake
E:\Project\Fake News Detection\images\fake\741.jpg,images_normalized\fake\741.jpg,,fake
E:\Project\Fake News Detection\images\fake\748.jpg,images_normalized\fake\748.jpg,,fake
E:\Project\Fake News Detection\images\fake\75.jpg,images_normalized\fake\75.jpg,,fake
E:\Project\Fake News Detection\images\fake\753.jpg,images_normalized\fake\753.jpg,,fake
E:\Project\Fake News Detection\images\fake\755.jpg,images_normalized\fake\755.jpg,,fake
E:\Project\Fake News Detection\images\fake\758.jpg,images_normalized\fake\758.jpg,,fake
E:\Project\Fake News Detection\images\fake\769.jpg,images_normalized\fake\769.jpg,,fake
E:\Project\Fake News Detection\images\fake\77.jpg,images_normalized\fake\77.jpg,,fake
E:\Project\Fake News Detection\images\fake\770.jpg,images_normalized\fake\770.jpg,,fake
E:\Project\Fake News Detection\images\fake\771.jpg,images_normalized\fake\771.jpg,,fake
E:\Project\Fake News Detection\images\fake\777.jpg,images_normalized\fake\777.jpg,,fake
E:\Project\Fake News Detection\images\fake\785.jpg,images_normalized\fake\785.jpg,,fake
E:\Project\Fake News Detection\images\fake\788.jpg,images_normalized\fake\788.jpg,,fake
E:\Project\Fake News Detection\images\fake\790.jpg,images_normalized\fake\790.jpg,,fake
E:\Project\Fake News Detection\images\fake\796.jpg,images_normalized\fake\796.jpg,,fake
E:\Project\Fake News Detection\images\fake\8.jpg,images_normalized\fake\8.jpg,,fake
E:\Project\Fake News Detection\images\fake\803.jpg,images_normalized\fake\803.jpg,,fake
E:\Project\Fake News Detection\images\fake\805.jpg,images_normalized\fake\805.jpg,,fake
E:\Project\Fake News Detection\images\fake\81.jpg,images_normalized\fake\81.jpg,,fake
E:\Project\Fake News Detection\images\fake\812.jpg,images_normalized\fake\812.jpg,,fake
E:\Project\Fake News Detection\images\fake\819.jpg,images_normalized\fake\819.jpg,,fake
E:\Project\Fake News Detection\images\fake\82.jpg,images_normalized\fake\82.jpg,,fake
E:\Project\Fake News Detection\images\fake\835.jpg,images_normalized\fake\835.jpg,,fake
E:\Project\Fake News Detection\images\fake\837.jpg,images_normalized\fake\837.jpg,,fake
E:\Project\Fake News Detection\images\fake\844.jpg,images_normalized\fake\844.jpg,,fake
E:\Project\Fake News Detection\images\fake\847.jpg,images_normalized\fake\847.jpg,,fake
E:\Project\Fake News Detection\images\fake\852.jpg,images_normalized\fake\852.jpg,,fake
E:\Project\Fake News Detection\images\fake\856.jpg,images_normalized\fake\856.jpg,,fake
E:\Project\Fake News Detection\images\fake\859.jpg,images_normalized\fake\859.jpg,,fake
E:\Project\Fake News Detection\images\fake\864.jpg,images_normalized\fake\864.jpg,,fake
E:\Project\Fake News Detection\images\fake\865.jpg,images_normalized\fake\865.jpg,,fake
E:\Project\Fake News Detection\images\fake\87.jpg,images_normalized\fake\87.jpg,,fake
E:\Project\Fake News Detection\images\fake\870.jpg,images_normalized\fake\870.jpg,,fake
E:\Project\Fake News Detection\images\fake\875.jpg,images_normalized\fake\875.jpg,,fake
E:\Project\Fake News Detection\images\fake\88.jpg,images_normalized\fake\88.jpg,,fake
E:\Project\Fake News Detection\images\fake\882.jpg,images_normalized\fake\882.jpg,,fake
E:\Project\Fake News Detection\images\fake\885.jpg,images_normalized\fake\885.jpg,,fake
E:\Project\Fake News Detection\images\fake\895.jpg,images_normalized\fake\895.jpg,,fake
E:\Project\Fake News Detection\images\fake\90.jpg,images_normalized\fake\90.jpg,,fake
E:\Project\Fake News Detection\images\fake\907.jpg,images_normalized\fake\907.jpg,,fake
E:\Project\Fake News Detection\images\fake\908.jpg,images_normalized\fake\908.jpg,,fake
E:\Project\Fake News Detection\images\fake\921.jpg,images_normalized\fake\921.jpg,,fake
E:\Project\Fake News Detection\images\fake\925.jpg,images_normalized\fake\925.jpg,,fake
E:\Project\Fake News Detection\images\fake\928.jpg,images_normalized\fake\928.jpg,,fake
E:\Project\Fake News Detection\images\fake\931.jpg,images_normalized\fake\931.jpg,,fake
E:\Project\Fake News Detection\images\fake\933.jpg,images_normalized\fake\933.jpg,,fake
E:\Project\Fake News Detection\images\fake\954.jpg,images_normalized\fake\954.jpg,,fake
E:\Project\Fake News Detection\images\fake\957.jpg,images_normalized\fake\957.jpg,,fake
E:\Project\Fake News Detection\images\fake\96.jpg,images_normalized\fake\96.jpg,,fake
E:\Project\Fake News Detection\images\fake\975.jpg,images_normalized\fake\975.jpg,,fake
E:\Project\Fake News Detection\images\fake\977.jpg,images_normalized\fake\977.jpg,,fake
E:\Project\Fake News Detection\images\fake\984.jpg,images_normalized\fake\984.jpg,,fake
E:\Project\Fake News Detection\images\fake\985.jpg,images_normalized\fake\985.jpg,,fake
E:\Project\Fake News Detection\images\fake\990.jpg,images_normalized\fake\990.jpg,,fake
